id,hebrew,transliterated
98295,עקב,yqb
98296,תרומתו,trwmtw
98297,של,el
98298,המובטח,hmwbvx
98299,העלייה,hyliih
98300,קיים,qiim
98301,חשש,xee
98302,לשיבוש,leibwe
98303,באספקה,baspqh
98304,הסדירה,hsdirh
98305,של,el
98306,תוצרת,twcrt
98307,חקלאית,xqlait
98308,ניתן,nitn
98309,לבצע,lbcy
98310,את,at
98311,ללא,lla
98312,מכשיר,mkeir
98313,הסובסידיות,hswbsidiwt
98314,הטעים,hvyim
98315,מזכיר,mzkir
98316,החקלאי,hxqlai
98317,ברגע,brgy
98318,שהן,ehn
98319,ייעלמו,iiylmw
98320,מאד,mad
98321,המוטיווציה,hmwviwwcih
98322,להברחות,lhbrxwt
98323,הקו,hqw
98324,הירוק,hirwq
98325,דבר,dbr
98326,שימנע,eimny
98327,מקופת,mqwpt
98328,הכנסות,hknswt
98329,מתשלומי,mtelwmi
98330,ויסות,wiswt
98331,ומס,wms
98332,הכנסה,hknsh
98333,גורמים,gwrmim
98334,שונים,ewnim
98335,בענף,bynp
98336,הלול,hlwl
98337,לפרק,lprq
98338,את,at
98339,מועצת,mwyct
98340,הלול,hlwl
98341,המופקדת,hmwpqdt
98342,על,yl
98343,אכיפת,akipt
98344,בענף,bynp
98345,גורמים,gwrmim
98346,בענף,bynp
98347,נוקטים,nwqvim
98348,בצעדים,bcydim
98349,אלה,alh
98350,על,yl
98351,רקע,rqy
98352,מאמציו,mamciw
98353,של,el
98354,שר,er
98355,החקלאות,hxqlawt
98356,איתן,aitn
98357,לאלץ,lalc
98358,את,at
98359,שר,er
98360,התעשייה,htyeiih
98361,והמסחר,whmsxr
98362,לחתום,lxtwm
98363,על,yl
98364,המינויים,hminwiim
98365,במליאת,bmliat
98366,המועצה,hmwych
98367,למנוע,lmnwy
98368,ממנה,mmnh
98369,סכנת,sknt
98370,שיתוק,eitwq
98371,מוחלט,mwxlv
98372,פעילים,pyilim
98373,משקי,meqi
98374,עופות,ywpwt
98375,לרבייה,lrbiih
98376,ציינו,ciinw
98377,שפסיקת,epsiqt
98378,בעתירת,bytirt
98379,המדגרות,hmdgrwt
98380,נגד,ngd
98381,המועצה,hmwych
98382,לענף,lynp
98383,הלול,hlwl
98384,ממנה,mmnh
98385,עולה,ywlh
98386,לאכוף,lakwp
98387,מכסות,mkswt
98388,ייצור,iicwr
98389,בענף,bynp
98390,היא,hia
98391,שלב,elb
98392,לקראת,lqrat
98393,פתיחת,ptixt
98394,הענף,hynp
98395,לתחרות,ltxrwt
98396,חופשית,xwpeit
98397,את,at
98398,המועצה,hmwych
98399,לגוף,lgwp
98400,מיותר,miwtr
98401,אנשי,anei
98402,האיגוד,haigwd
98403,כי,ki
98404,פסיקת,psiqt
98405,בית,bit
98406,המשפט,hmepv
98407,לפיה,lpih
98408,החלטת,hxlvt
98409,המועצה,hmwych
98410,לענף,lynp
98411,הלול,hlwl
98412,לסגור,lsgwr
98413,מדגרות,mdgrwt
98414,המשווקות,hmewwqwt
98415,מעל,myl
98416,למכסה,lmksh
98417,היא,hia
98418,על,yl
98419,כך,kk
98420,לסגור,lsgwr
98421,את,at
98422,המועצה,hmwych
98423,דבר,dbr
98424,שיביא,eibia
98425,לחיסכון,lxiskwn
98426,ביורוקרטיות,biwrwqrviwt
98427,להתייעלות,lhtiiylwt
98428,הענף,hynp
98429,ולהוזלת,wlhwzlt
98430,לצרכן,lcrkn
98431,ועד,wyd
98432,הפעולה,hpywlh
98433,של,el
98434,מגדלי,mgdli
98435,תרנגולי,trngwli
98436,ההודו,hhwdw
98437,קרא,qra
98438,אתמול,atmwl
98439,לשר,ler
98440,החקלאות,hxqlawt
98441,שלא,ela
98442,לנקוט,lnqwv
98443,לחידוש,lxidwe
98444,תוקף,twqp
98445,של,el
98446,המועצה,hmwych
98447,הלול,hlwl
98448,מאחר,maxr
98449,שהדבר,ehdbr
98450,יגרום,igrwm
98451,הרות,hrwt
98452,אסון,aswn
98453,הפעולה,hpywlh
98454,התריע,htriy
98455,כנגד,kngd
98456,מה,mh
98457,שכינה,ekinh
98458,שמפעילים,empyilim
98459,עניין,yniin
98460,במועצת,bmwyct
98461,הלול,hlwl
98462,ובמשרד,wbmerd
98463,על,yl
98464,מקבלי,mqbli
98465,ההחלטות,hhxlvwt
98466,לאפשר,laper
98467,את,at
98468,המשך,hmek
98469,של,el
98470,המועצה,hmwych
98471,לענף,lynp
98472,הלול,hlwl
98473,למרות,lmrwt
98474,שכל,ekl
98475,הגורמים,hgwrmim
98476,בדבר,bdbr
98477,הגיעו,hgiyw
98478,למסקנה,lmsqnh
98479,ארגון,argwn
98480,מחדש,mxde
98481,של,el
98482,הענף,hynp
98483,אנשי,anei
98484,ענף,ynp
98485,ההודים,hhwdim
98486,ועדה,wydh
98487,מטעם,mvym
98488,משרד,merd
98489,בין,bin
98490,היתר,hitr
98491,שהליקויים,ehliqwiim
98492,בתפקוד,btpqwd
98493,המועצה,hmwych
98494,לענף,lynp
98495,הלול,hlwl
98496,מחייבים,mxiibim
98497,שינויים,einwiim
98498,בענף,bynp
98499,וכי,wki
98500,סקציית,sqciit
98501,מגדלי,mgdli
98502,תרנגולי,trngwli
98503,ההודו,hhwdw
98504,המליצה,hmlich
98505,לבטל,lbvl
98506,את,at
98507,מכסות,mkswt
98508,הייצור,hiicwr
98509,והשיווק,wheiwwq
98510,הקניון,hqniwn
98511,בראשון,braewn
98512,לציון,lciwn
98513,שכבר,ekbr
98514,מהפרויקט,mhprwiqv
98515,עם,ym
98516,זאת,zat
98517,הם,hm
98518,מסרבים,msrbim
98519,את,at
98520,שמות,emwt
98521,השוכרים,hewkrim
98522,בטענה,bvynh
98523,שאלה,ealh
98524,לא,la
98525,על,yl
98526,רק,rq
98527,שוכר,ewkr
98528,אחד,axd
98529,חברת,xbrt
98530,האופנה,hawpnh
98531,מיס,mis
98532,היזמים,hizmim
98533,כי,ki
98534,שכרה,ekrh
98535,הראשונה,hraewnh
98536,של,el
98537,הפרויקט,hprwiqv
98538,יש,ie
98539,כבר,kbr
98540,עם,ym
98541,חברה,xbrh
98542,העוסקת,hywsqt
98543,בהפעלת,bhpylt
98544,בתי,bti
98545,מרקחת,mrqxt
98546,אחת,axt
98547,מרשתות,mretwt
98548,המזון,hmzwn
98549,ועם,wym
98550,רשת,ret
98551,ספרים,sprim
98552,היוזמת,hiwzmt
98553,בבעלותו,bbylwtw
98554,של,el
98555,איש,aie
98556,העסקים,hysqim
98557,וינברג,winbrg
98558,ב4272,b4272
98559,דולר,dwlr
98560,בקומת,bqwmt
98561,הכניסה,hknish
98562,2242,2242
98563,דולר,dwlr
98564,בקומת,bqwmt
98565,הביניים,hbiniim
98566,ו1232,w1232
98567,דולר,dwlr
98568,בקומה,bqwmh
98569,הראשונה,hraewnh
98570,במקום,bmqwm
98571,נהנים,nhnim
98572,פיננסי,pinnsi
98573,לאומי,lawmi
98574,קניון,qniwn
98575,קניוכל,qniwkl
98576,על,yl
98577,שטח,evx
98578,של,el
98579,11,11
98580,אלף,alp
98581,באזור,bazwr
98582,התעשייה,htyeiih
98583,ראשון,raewn
98584,לציון,lciwn
98585,בקניוכל,bqniwkl
98586,מעליות,myliwt
98587,העשויות,hyewiwt
98588,חומר,xwmr
98589,שקוף,eqwp
98590,קשיח,qeix
98591,לצד,lcd
98592,פנימיים,pnimiim
98593,מזרקות,mzrqwt
98594,יופעלו,iwpylw
98595,אל,al
98596,מול,mwl
98597,בתי,bti
98598,השעשועים,heyewyim
98599,ובתי,wbti
98600,הקפה,hqph
98601,זכוכית,zkwkit
98602,מבודדת,mbwddt
98603,בעלת,bylt
98604,שלוש,elwe
98605,שכבות,ekbwt
98606,חודר,xwdr
98607,אור,awr
98608,היום,hiwm
98609,לטרקלין,lvrqlin
98610,הקניון,hqniwn
98611,חניון,xniwn
98612,הקניון,hqniwn
98613,שישתרע,eietry
98614,על,yl
98615,41,41
98616,אלף,alp
98617,נבנה,nbnh
98618,באופן,bawpn
98619,ניתן,nitn
98620,עם,ym
98621,המכונית,hmkwnit
98622,למפלס,lmpls
98623,הרצוי,hrcwi
98624,ההנהלה,hhnhlh
98625,המצומצמת,hmcwmcmt
98626,של,el
98627,כרמל,krml
98628,מזרחי,mzrxi
98629,וההנהלה,whhnhlh
98630,המורחבת,hmwrxbt
98631,אישרו,aierw
98632,את,at
98633,בחירתה,bxirth
98634,של,el
98635,כרמל,krml
98636,פוד,pwd
98637,כמשווקת,kmewwqt
98638,של,el
98639,החברה,hxbrh
98640,שעד,eyd
98641,כה,kh
98642,את,at
98643,מוצרי,mwcri
98644,כרמל,krml
98645,מזרחי,mzrxi
98646,בבריטניה,bbrivnih
98647,נמצאת,nmcat
98648,קרובי,qrwbi
98649,משפחה,mepxh
98650,של,el
98651,האחים,haxim
98652,מקנדה,mqndh
98653,ושל,wel
98654,ברגר,brgr
98655,המשמש,hmeme
98656,בה,bh
98657,ברגר,brgr
98658,הוא,hwa
98659,של,el
98660,פסח,psx
98661,אחי,axi
98662,רעייתו,ryiitw
98663,גרופר,grwpr
98664,אגודת,agwdt
98665,בפועל,bpwyl
98666,של,el
98667,כרמל,krml
98668,מזרחי,mzrxi
98669,בארבע,barby
98670,השנים,henim
98671,האחרונות,haxrwnwt
98672,שיווקה,eiwwqh
98673,חברת,xbrt
98674,סיגרם,sigrm
98675,את,at
98676,כרמל,krml
98677,סיגראם,sigram
98678,נמצאת,nmcat
98679,משפחת,mepxt
98680,ברונפמן,brwnpmn
98681,שהיא,ehia
98682,מהגדולות,mhgdwlwt
98683,החריפים,hxripim
98684,בעולם,bywlm
98685,החוזה,hxwzh
98686,עם,ym
98687,חברה,xbrh
98688,זו,zw
98689,אמור,amwr
98690,להסתיים,lhstiim
98691,ב13,b13
98692,בדצמבר,bdcmbr
98693,ובכרמל,wbkrml
98694,בחנו,bxnw
98695,האחרונים,haxrwnim
98696,הצעות,hcywt
98697,מחברות,mxbrwt
98698,ובהן,wbhn
98699,סיגרם,sigrm
98700,קלאסיק,qlasiq
98701,קדם,qdm
98702,יורק,iwrq
98703,המשווקת,hmewwqt
98704,בכל,bkl
98705,רחבי,rxbi
98706,וחברת,wxbrt
98707,ברוס,brws
98708,דבר,dbr
98709,כאמור,kamwr
98710,הזיכיון,hzikiwn
98711,כרמל,krml
98712,פוד,pwd
98713,כרמל,krml
98714,מזרחי,mzrxi
98715,אברהם,abrhm
98716,בן,bn
98717,משה,meh
98718,אישר,aier
98719,אתמול,atmwl
98720,בתגובה,btgwbh
98721,את,at
98722,דבר,dbr
98723,בחירתה,bxirth
98724,של,el
98725,כרמל,krml
98726,פוד,pwd
98727,להפצת,lhpct
98728,בן,bn
98729,משה,meh
98730,הסביר,hsbir
98731,עד,yd
98732,לפני,lpni
98733,היה,hih
98734,לכרמל,lkrml
98735,מזרחי,mzrxi
98736,לה,lh
98737,להפסדים,lhpsdim
98738,ניכרים,nikrim
98739,סניף,snip
98740,נסגר,nsgr
98741,וכרמל,wkrml
98742,פוד,pwd
98743,שקיבלה,eqiblh
98744,את,at
98745,הזיכיון,hzikiwn
98746,הצליחה,hclixh
98747,להגדיל,lhgdil
98748,את,at
98749,המכירות,hmkirwt
98750,בבריטניה,bbrivnih
98751,ניכר,nikr
98752,כרמל,krml
98753,מזרחי,mzrxi
98754,לא,la
98755,היו,hiw
98756,מהיקף,mhiqp
98757,המכירות,hmkirwt
98758,והגענו,whgynw
98759,למסקנה,lmsqnh
98760,שסיגרם,esigrm
98761,ושעדיף,weydip
98762,המתמחה,hmtmxh
98763,בשיווק,beiwwq
98764,לשוק,lewq
98765,היהודי,hihwdi
98766,לאחר,laxr
98767,בחינת,bxint
98768,הצעות,hcywt
98769,בחרנו,bxrnw
98770,בכרמל,bkrml
98771,פוד,pwd
98772,נודע,nwdy
98773,היקף,hiqp
98774,המכירות,hmkirwt
98775,של,el
98776,משקאות,meqawt
98777,כרמל,krml
98778,מזרחי,mzrxi
98779,ירד,ird
98780,83,83
98781,קרטונים,qrvwnim
98782,בשנה,benh
98783,חברת,xbrt
98784,כרמל,krml
98785,פוד,pwd
98786,התחייבה,htxiibh
98787,זאת,zat
98788,לשווק,lewwq
98789,תיבות,tibwt
98790,לפחות,lpxwt
98791,בשעה,beyh
98792,שאף,eap
98793,אחד,axd
98794,מהמתחרים,mhmtxrim
98795,לא,la
98796,הסכים,hskim
98797,להתחייב,lhtxiib
98798,הכמות,hkmwt
98799,מראש,mrae
98800,ולפיכך,wlpikk
98801,זכתה,zkth
98802,בזיכיון,bzikiwn
98803,יחד,ixd
98804,עם,ym
98805,זאת,zat
98806,נודע,nwdy
98807,כי,ki
98808,ברגר,brgr
98809,את,at
98810,קבלת,qblt
98811,בהתחייבות,bhtxiibwt
98812,מצד,mcd
98813,כרמל,krml
98814,מזרחי,mzrxi
98815,לזכות,lzkwt
98816,את,at
98817,כרמל,krml
98818,פוד,pwd
98819,גם,gm
98820,תמורת,tmwrt
98821,הזמנות,hzmnwt
98822,שכבר,ekbr
98823,חג,xg
98824,הבא,hba
98825,בן,bn
98826,משה,meh
98827,טוען,vwyn
98828,לפניית,lpniit
98829,הארץ,harc
98830,אין,ain
98831,החברה,hxbrh
98832,שבה,ebh
98833,הוא,hwa
98834,שותף,ewtp
98835,לחברת,lxbrt
98836,השיווק,heiwwq
98837,הבלעדית,hblydit
98838,לגרופר,lgrwpr
98839,לא,la
98840,גרופר,grwpr
98841,עצמו,ycmw
98842,יצא,ica
98843,מישיבות,mieibwt
98844,שבהן,ebhn
98845,הוכרעה,hwkryh
98846,הבחירה,hbxirh
98847,אמר,amr
98848,שר,er
98849,הבריאות,hbriawt
98850,אהוד,ahwd
98851,אולמרט,awlmrv
98852,הטיל,hvil
98853,על,yl
98854,כמה,kmh
98855,מחברי,mxbri
98856,ועדת,wydt
98857,האשפוז,haepwz
98858,העליונה,hyliwnh
98859,לבדוק,lbdwq
98860,הצורך,hcwrk
98861,בפתיחת,bptixt
98862,מחלקות,mxlqwt
98863,נוספות,nwspwt
98864,לניתוחי,lnitwxi
98865,וחזה,wxzh
98866,בצוות,bcwwt
98867,חברים,xbrim
98868,מנהל,mnhl
98869,המרכז,hmrkz
98870,שיבא,eiba
98871,פרוף,prwp
98872,שני,eni
98873,מנהל,mnhl
98874,המרכז,hmrkz
98875,הרפואי,hrpwai
98876,הדסה,hdsh
98877,פרוף,prwp
98878,פנחס,pnxs
98879,וראש,wrae
98880,החטיבה,hxvibh
98881,הרפואית,hrpwait
98882,של,el
98883,קופת,qwpt
98884,חולים,xwlim
98885,הכללית,hkllit
98886,פרוף,prwp
98887,יאיר,iair
98888,שפירא,epira
98889,משרד,merd
98890,הבריאות,hbriawt
98891,שרגא,erga
98892,הבר,hbr
98893,כיום,kiwm
98894,בבתי,bbti
98895,החולים,hxwlim
98896,הציבוריים,hcibwriim
98897,שבע,eby
98898,לניתוחי,lnitwxi
98899,לב,lb
98900,וחזה,wxzh
98901,מחלקות,mxlqwt
98902,בבתי,bbti
98903,חולים,xwlim
98904,פרטיים,prviim
98905,פוטנציאל,pwvncial
98906,הניתוחים,hnitwxim
98907,אלו,alw
98908,עומד,ywmd
98909,על,yl
98910,2,2
98911,בשנה,benh
98912,מתוכם,mtwkm
98913,1,1
98914,ניתוחי,nitwxi
98915,מעקפים,myqpim
98916,מספר,mspr
98917,הצנתורים,hcntwrim
98918,המבוצעים,hmbwcyim
98919,במכוני,bmkwni
98920,הלב,hlb
98921,בבתי,bbti
98922,החולים,hxwlim
98923,נע,ny
98924,בין,bin
98925,3500,3500
98926,בשנה,benh
98927,ועל,wyl
98928,הערכות,hyrkwt
98929,מומחים,mwmxim
98930,הדבר,hdbr
98931,מצריך,mcrik
98932,תוספת,twspt
98933,של,el
98934,000,000
98935,1,1
98936,בשנה,benh
98937,כלומר,klwmr
98938,0072,0072
98939,ניתוחים,nitwxim
98940,בשנה,benh
98941,נפתחו,nptxw
98942,שתי,eti
98943,מחלקות,mxlqwt
98944,לב,lb
98945,חולים,xwlim
98946,וולפסון,wwlpswn
98947,בחולון,bxwlwn
98948,ובבית,wbbit
98949,חולים,xwlim
98950,קפלן,qpln
98951,ברחובות,brxwbwt
98952,אלו,alw
98953,עדיין,ydiin
98954,בהרצה,bhrch
98955,ומספר,wmspr
98956,הניתוחים,hnitwxim
98957,שמבוצעים,embwcyim
98958,בהן,bhn
98959,אינו,ainw
98960,פתרון,ptrwn
98961,מיידי,miidi
98962,000,000
98963,2,2
98964,הממתינים,hmmtinim
98965,זה,zh
98966,שנה,enh
98967,או,aw
98968,שנה,enh
98969,וחצי,wxci
98970,בתור,btwr
98971,לניתוח,lnitwx
98972,בקרוב,bqrwb
98973,מחלקה,mxlqh
98974,לניתוחי,lnitwxi
98975,לב,lb
98976,בבית,bbit
98977,חולים,xwlim
98978,מאיר,mair
98979,בכפר,bkpr
98980,סבא,sba
98981,בעוד,bywd
98982,שנתיים,entiim
98983,מחלקה,mxlqh
98984,לניתוחי,lnitwxi
98985,לב,lb
98986,בבית,bbit
98987,חולים,xwlim
98988,סורוקה,swrwqh
98989,בבאר,bbar
98990,שבע,eby
98991,לאור,lawr
98992,פתיחת,ptixt
98993,צנתור,cntwr
98994,כמעט,kmyv
98995,בתי,bti
98996,החולים,hxwlim
98997,עולה,ywlh
98998,הצורך,hcwrk
98999,להרחיב,lhrxib
99000,את,at
99001,מספר,mspr
99002,המחלקות,hmxlqwt
99003,השר,her
99004,אינו,ainw
99005,מוציא,mwcia
99006,מכלל,mkll
99007,אפשרות,aperwt
99008,שבמסגרת,ebmsgrt
99009,יישום,iiewm
99010,המלצות,hmlcwt
99011,ועדת,wydt
99012,נתניהו,ntnihw
99013,תישקל,tieql
99014,העברת,hybrt
99015,חולים,xwlim
99016,לניהול,lnihwl
99017,פרטיים,prviim
99018,בסיור,bsiwr
99019,חולים,xwlim
99020,אסותא,aswta
99021,כי,ki
99022,צעד,cyd
99023,זה,zh
99024,אינו,ainw
99025,עומד,ywmd
99026,בסתירה,bstirh
99027,עם,ym
99028,הצורך,hcwrk
99029,להמשיך,lhmeik
99030,ולשמור,wlemwr
99031,על,yl
99032,קיום,qiwm
99033,הרפואה,hrpwah
99034,הציבורית,hcibwrit
99035,השר,her
99036,הוסיף,hwsip
99037,כי,ki
99038,אין,ain
99039,לפרש,lpre
99040,את,at
99041,ההיערכות,hhiyrkwt
99042,במערכת,bmyrkt
99043,הבריאות,hbriawt
99044,מתן,mtn
99045,רשיונות,reiwnwt
99046,להקמת,lhqmt
99047,בתי,bti
99048,חולים,xwlim
99049,פרטיים,prviim
99050,אין,ain
99051,כוונה,kwwnh
99052,להרחיב,lhrxib
99053,את,at
99054,מתן,mtn
99055,לבתי,lbti
99056,פרטיים,prviim
99057,כדי,kdi
99058,שלא,ela
99059,לגרום,lgrwm
99060,להגדלת,lhgdlt
99061,ההוצאה,hhwcah
99062,לבריאות,lbriawt
99063,הניהול,hnihwl
99064,הישיר,hieir
99065,של,el
99066,בתי,bti
99067,חולים,xwlim
99068,ממשלתיים,mmeltiim
99069,נועדה,nwydh
99070,לייעל,liiyl
99071,את,at
99072,השירותים,heirwtim
99073,ולהגדיל,wlhgdil
99074,החולים,hxwlim
99075,דבר,dbr
99076,שתהיה,ethih
99077,לו,lw
99078,השלכה,helkh
99079,גם,gm
99080,על,yl
99081,העובדים,hywbdim
99082,של,el
99083,רשת,ret
99084,חנויות,xnwiwt
99085,כתר,ktr
99086,היא,hia
99087,הגורם,hgwrm
99088,העיקרי,hyiqri
99089,להפסדיה,lhpsdih
99090,של,el
99091,הוצאת,hwcat
99092,הספרים,hsprim
99093,כתר,ktr
99094,ששמה,eemh
99095,מקמילן,mqmiln
99096,כתר,ktr
99097,הוצאה,hwcah
99098,של,el
99099,החברה,hxbrh
99100,אתמול,atmwl
99101,לניירות,lniirwt
99102,בתל,btl
99103,אביב,abib
99104,כי,ki
99105,החברה,hxbrh
99106,של,el
99107,09,09
99108,ב6,b6
99109,4,4
99110,מיליון,miliwn
99111,כי,ki
99112,ההפסד,hhpsd
99113,נובע,nwby
99114,מרמת,mrmt
99115,המחירים,hmxirim
99116,הנמוכה,hnmwkh
99117,שגובה,egwbh
99118,מפעל,mpyl
99119,כתר,ktr
99120,למרות,lmrwt
99121,המשך,hmek
99122,השיפור,heipwr
99123,בתפוקה,btpwqh
99124,החברה,hxbrh
99125,סובלת,swblt
99126,מרמת,mrmt
99127,מחירים,mxirim
99128,נמוכה,nmwkh
99129,עקב,yqb
99130,המיתון,hmitwn
99131,בענף,bynp
99132,והתחרותיות,whtxrwtiwt
99133,הרבה,hrbh
99134,הגורמת,hgwrmt
99135,לשחיקת,lexiqt
99136,הרווחיות,hrwwxiwt
99137,לאור,lawr
99138,וספרי,wspri
99139,כתר,ktr
99140,שמרו,emrw
99141,יציבות,icibwt
99142,שעברה,eybrh
99143,והם,whm
99144,ממשיכים,mmeikim
99145,רווחיים,rwwxiim
99146,של,el
99147,החברה,hxbrh
